Schema,Table,Type,Column,DataType,Length,Nullable
powerbi,salesforce_vf_fulfillment_request_history,VIEW,Field,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,Date of Change,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,Time of Change,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,Old Value,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,New Value,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,Start Hold Date of Change,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,Start Hold Time of Change,TIMESTAMP,-,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,End Hold Date of Change,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,End Hold Time of Change,TIMESTAMP,-,YES
powerbi,salesforce_vf_growth,VIEW,Level 3 Geo Segment,STRING,0,YES
powerbi,salesforce_vf_growth,VIEW,Level 4 Geo Segment,STRING,0,YES
powerbi,salesforce_vf_growth,VIEW,Sales Team,STRING,0,YES
powerbi,salesforce_vf_growth_channel,VIEW,Channel Team,STRING,0,YES
powerbi,salesforce_vf_growth_channel,VIEW,Sales Team,STRING,0,YES
powerbi,salesforce_vf_growth_quota,VIEW,Geo-Segment,STRING,0,YES
powerbi,salesforce_vf_growth_quota,VIEW,Quota USD,DOUBLE,-,YES
powerbi,salesforce_vf_growth_quota,VIEW,Quota Type,STRING,0,YES
powerbi,salesforce_vf_growth_quota,VIEW,User ID,STRING,0,YES
powerbi,salesforce_vf_growth_quota,VIEW,User Name,STRING,0,YES
powerbi,salesforce_vf_growth_quota,VIEW,Quarter Start,DATE,-,YES
powerbi,salesforce_vf_growth_quota,VIEW,Business Type,STRING,0,YES
powerbi,salesforce_vf_growth_sales_engineers,VIEW,Sales Engineers Team,STRING,0,YES
powerbi,salesforce_vf_growth_sales_engineers,VIEW,Sales Team,STRING,0,YES
powerbi,salesforce_vf_growth_sdr,VIEW,SDR Team,STRING,0,YES
powerbi,salesforce_vf_growth_sdr,VIEW,Sales Team,STRING,0,YES
powerbi,salesforce_vf_hr_info,VIEW,Employee Number,LONG,-,YES
powerbi,salesforce_vf_hr_info,VIEW,User Name,STRING,0,YES
powerbi,salesforce_vf_hr_info,VIEW,Start Date,DATE,-,YES
powerbi,salesforce_vf_hr_info,VIEW,Termination Date,DATE,-,YES
powerbi,salesforce_vf_inside_sales_rep,VIEW,ISR ID,STRING,0,YES
powerbi,salesforce_vf_inside_sales_rep,VIEW,ISR Name,STRING,0,YES
powerbi,salesforce_vf_inside_sales_rep,VIEW,ISR Title,STRING,0,YES
powerbi,salesforce_vf_inside_sales_rep,VIEW,ISR Email,STRING,0,YES
powerbi,salesforce_vf_inside_sales_rep,VIEW,ISR Manager,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Intellum Activity ID,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Name,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Type,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Custom A,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Custom B,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Custom C,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Custom D,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Custom E,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Custom F,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Activity Custom G,STRING,0,YES
powerbi,salesforce_vf_intellum_activity,VIEW,Last Updated Date,DATE,-,YES
powerbi,salesforce_vf_intellum_enrollments,VIEW,Intellum Enrollment ID,STRING,0,YES
powerbi,salesforce_vf_intellum_enrollments,VIEW,Intellum Activity ID,STRING,0,YES
powerbi,salesforce_vf_intellum_enrollments,VIEW,Intellum User ID,STRING,0,YES
powerbi,salesforce_vf_intellum_enrollments,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_intellum_enrollments,VIEW,Progress,DECIMAL,-,YES
powerbi,salesforce_vf_intellum_enrollments,VIEW,Started On Date,DATE,-,YES
powerbi,salesforce_vf_intellum_enrollments,VIEW,Last Opened Date,DATE,-,YES
powerbi,salesforce_vf_intellum_user,VIEW,Intellum User ID,STRING,0,YES
powerbi,salesforce_vf_intellum_user,VIEW,User Name,STRING,0,YES
powerbi,salesforce_vf_intellum_user,VIEW,Is Active,BYTE,-,YES
powerbi,salesforce_vf_intellum_user,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_intellum_user,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_intellum_user,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_intellum_user,VIEW,Email,STRING,0,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,Quote ID,STRING,0,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,Quote Number,STRING,0,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,QLI ID,STRING,0,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,Product ID,STRING,0,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,Uplift,DOUBLE,-,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,Year1ACV__c,DECIMAL,-,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,NetYear1ACV__c,DECIMAL,-,YES
powerbi,salesforce_vf_latest_renewal_quote,VIEW,PriorARR__c,DECIMAL,-,YES
powerbi,salesforce_vf_lead,VIEW,Lead ID,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Lead Name,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Account Territory,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Owner ID,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Is Test Record,BOOLEAN,-,YES
powerbi,salesforce_vf_lead,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Lead Company,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Lead Status,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_lead,VIEW,Is Deal Registration,BOOLEAN,-,YES
powerbi,salesforce_vf_lead,VIEW,SDR ID,STRING,0,YES
powerbi,salesforce_vf_lead,VIEW,Is Qualified,INT,-,YES
powerbi,salesforce_vf_lead,VIEW,Number of Employees,LONG,-,YES
powerbi,salesforce_vf_legal_request,VIEW,Legal Request ID,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_legal_request,VIEW,Created Time,DECIMAL,-,YES
powerbi,salesforce_vf_legal_request,VIEW,Completed Date,DATE,-,YES
powerbi,salesforce_vf_legal_request,VIEW,Completed Time,DECIMAL,-,YES
powerbi,salesforce_vf_legal_request,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,Priority,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,Status Sort,INT,-,YES
powerbi,salesforce_vf_legal_request,VIEW,User Name,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,link,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_legal_request,VIEW,Origin,STRING,0,YES
powerbi,salesforce_vf_legal_request_history,VIEW,Legal Request ID,STRING,0,YES
powerbi,salesforce_vf_legal_request_history,VIEW,Date of Change,DATE,-,YES
powerbi,salesforce_vf_legal_request_history,VIEW,Field,STRING,0,YES
powerbi,salesforce_vf_legal_request_history,VIEW,Old Value,STRING,0,YES
powerbi,salesforce_vf_legal_request_history,VIEW,New Value,STRING,0,YES
powerbi,salesforce_vf_license_request,VIEW,License Request ID,STRING,0,YES
powerbi,salesforce_vf_license_request,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_license_request,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_license_request,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_license_request,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_license_request,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_license_request_item,VIEW,License Request Item ID,STRING,0,YES
powerbi,salesforce_vf_license_request_item,VIEW,License Request ID,STRING,0,YES
powerbi,salesforce_vf_license_request_item,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_license_request_item,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_license_request_item,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_marketing_plans,VIEW,Geo Segment,STRING,0,YES
powerbi,salesforce_vf_marketing_plans,VIEW,Business Type,STRING,0,YES
powerbi,salesforce_vf_marketing_plans,VIEW,Plan Type,STRING,0,YES
powerbi,salesforce_vf_marketing_plans,VIEW,Quarter Start,STRING,0,YES
powerbi,salesforce_vf_marketing_plans,VIEW,Value,STRING,0,YES
powerbi,salesforce_vf_marketing_plans,VIEW,Contribution Type,STRING,0,YES
powerbi,salesforce_vf_marketing_plans,VIEW,Opportunity Type,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,ID,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Name,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Email,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Company,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,SDR AE ID,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,SDR AE Name,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Title Clean,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Owner Title,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Manager Name,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Changed By ID,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,1st Touch,INT,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Sequence Start Timestamp,TIMESTAMP,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,1st Touch Timestamp,TIMESTAMP,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Outreach Type,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Subject,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Lead Source,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Lead Source Clean,STRING,0,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Week,INT,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Hours,LONG,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Days to 1st Contact,LONG,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Response 0 Day,INT,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Response 1 Day,INT,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Response 2 Day,INT,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Response 3+ Days,INT,-,YES
powerbi,salesforce_vf_marketing_speed_to_lead,VIEW,Count ID,INT,-,YES
powerbi,salesforce_vf_marketing_test,VIEW,OppID,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,OppName,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,CampaignName,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,ARR,DOUBLE,-,YES
powerbi,salesforce_vf_marketing_test,VIEW,MTA_Touches,LONG,-,YES
powerbi,salesforce_vf_marketing_test,VIEW,MTA_ARR,FLOAT,-,YES
powerbi,salesforce_vf_marketing_test,VIEW,Title,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,Offer__c,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,StageName,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,OppType,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,AccountName,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,FullName__c,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,End-User/Partner,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,MQLDate,DATE,-,YES
powerbi,salesforce_vf_marketing_test,VIEW,OppCreateDate,DATE,-,YES
powerbi,salesforce_vf_marketing_test,VIEW,SalesPipelineDate,DATE,-,YES
powerbi,salesforce_vf_marketing_test,VIEW,OpportunitySource__c,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,CMID18__c,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,CampaignId,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,AccountID,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,ContactId,STRING,0,YES
powerbi,salesforce_vf_marketing_test,VIEW,MTA_Opps,FLOAT,-,YES
powerbi,salesforce_vf_mdf_budget,VIEW,Year Start,DATE,-,YES
powerbi,salesforce_vf_mdf_budget,VIEW,Account Region,STRING,0,YES
powerbi,salesforce_vf_mdf_budget,VIEW,MDF Budget,LONG,-,YES
powerbi,salesforce_vf_mdf_claim,VIEW,MDF Claim ID,STRING,0,YES
powerbi,salesforce_vf_mdf_claim,VIEW,MDF Request ID,STRING,0,YES
powerbi,salesforce_vf_mdf_claim,VIEW,Claim Amount,DOUBLE,-,YES
powerbi,salesforce_vf_mdf_claim,VIEW,Leads Generated,DOUBLE,-,NO
powerbi,salesforce_vf_mdf_claim,VIEW,Number of Attendees,DOUBLE,-,NO
powerbi,salesforce_vf_mdf_claim,VIEW,Number of Registrants,DOUBLE,-,NO
powerbi,salesforce_vf_mdf_claim,VIEW,Opportunities Qualified,DOUBLE,-,NO
powerbi,salesforce_vf_mdf_claim,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_mdf_claim,VIEW,Currency,STRING,0,YES
powerbi,salesforce_vf_mdf_claim,VIEW,Claim Date,DATE,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,MDF Request ID,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,MDF Request Name,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,Partner ID,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,Activity Category,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,Requested Amount,DECIMAL,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Currency,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,Activity Start Date,DATE,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Activity End Date,DATE,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Campaign ID,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Cost of Sponsorship,DECIMAL,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Link,STRING,0,YES
powerbi,salesforce_vf_mdf_request,VIEW,Target Opportunities,INT,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Target Pipeline,INT,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Target Leads,INT,-,YES
powerbi,salesforce_vf_mdf_request,VIEW,Partner Contact ID,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,CMID,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,Year-Q,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,Lead or Contact ID,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,Email,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,Campaign ID,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,Campaign Name,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,Campaign Status,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,MQL Score,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,SDR Owner,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,MQL Flag,INT,-,YES
powerbi,salesforce_vf_mqls,VIEW,SAL Flag,INT,-,YES
powerbi,salesforce_vf_mqls,VIEW,SQL Flag,INT,-,YES
powerbi,salesforce_vf_mqls,VIEW,SAO Flag,INT,-,YES
powerbi,salesforce_vf_mqls,VIEW,MQL Date,DATE,-,YES
powerbi,salesforce_vf_mqls,VIEW,SAL Date,DATE,-,YES
powerbi,salesforce_vf_mqls,VIEW,SQL Date,DATE,-,YES
powerbi,salesforce_vf_mqls,VIEW,SAO Date,DATE,-,YES
powerbi,salesforce_vf_mqls,VIEW,OpportunityId,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,StageName,STRING,0,YES
powerbi,salesforce_vf_mqls,VIEW,SDR Generated?,BOOLEAN,-,YES
powerbi,salesforce_vf_mqls,VIEW,Days MQL to SAL,LONG,-,YES
powerbi,salesforce_vf_mqls,VIEW,Days SAL to SQL,LONG,-,YES
powerbi,salesforce_vf_mqls,VIEW,Days SQL to SAO,LONG,-,YES
powerbi,salesforce_vf_multi-touch,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Opportunity Name,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Campaign Name,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,ARR,DOUBLE,-,YES
powerbi,salesforce_vf_multi-touch,VIEW,MTA Touches,LONG,-,YES
powerbi,salesforce_vf_multi-touch,VIEW,MTA ARR,DOUBLE,-,YES
powerbi,salesforce_vf_multi-touch,VIEW,Title,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Offer,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Stage Name,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Opportunity Type,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Account Name,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Full Name,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Partner,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,MQL Date,DATE,-,YES
powerbi,salesforce_vf_multi-touch,VIEW,Opportunity Created Date,DATE,-,YES
powerbi,salesforce_vf_multi-touch,VIEW,Sales Pipeline Date,DATE,-,YES
powerbi,salesforce_vf_multi-touch,VIEW,Opportunity Source,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Campaign Member ID,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Campaign ID,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_multi-touch,VIEW,MTA Opps,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Opportunity Name,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Stage Name,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,TCV,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Sales Type,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Opportunity Type,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Owner ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Forecast Status,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Currency,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,SDR ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,XDR Type,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,SDR Accepted,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Deal Registered,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,MQL ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Has OLI,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Origin Org,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Rep Forecast Status,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,CAM Owner ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Unicom Order DateTime,TIMESTAMP,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Renewal Due Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Is Auto-Renewal,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,ISR Assigned Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Primary Campaign ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Primary Quote ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,ESS Closed to Contract Renewal,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Channel Level,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Opportunity Source,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Replaced By Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Contract ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Opportunity Record Type,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Risk Type,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Created By SDR,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,CRG Owner ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Planned Close Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,SDR Handoff Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Opp Start Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Opp end Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Close Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Age Days,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Outyear Type,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Outyear Length,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Age Band,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Age Band Sort,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,MEDPICC Score,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity,VIEW,MANTRA Score,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Link,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Has SDR,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Loss Reason,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Is FLR Inaccuracy,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Non-Recurring COVID,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Is Focus GSI,SHORT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Is Owner Hold,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,MQL Source ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Submitted Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,MSP End User Customer Name,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Next Steps Last Updated Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Who Is Implementing,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,SDR Next Step Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Sales Play,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Sales Pipeline Date,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Manager Notes,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Next Steps Notes,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Insights Connectors,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Insights Connectors Other,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,ProServ SKU Count,LONG,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Probability,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Forecast Deviation Amount,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Forecast Deviation,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Forecast Deviation Notes,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Forecast Renewal Amount,DECIMAL,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Primary MQL Campaign Source,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Entitle AE,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Entitle SDR,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Main Product of interest,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Exclude from Reporting,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Nick Name,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Path to Forecast,INT,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Primary SE,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Secondary SE,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Partner SE,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Sales Pipeline Date SFDC,DATE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Win Reason,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Renewal Stage,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Renewal Substage,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Substage,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Opportunity NET ACV,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Has POD,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Amended Contract ID,STRING,0,YES
powerbi,salesforce_vf_opportunity,VIEW,Net Recurring First Year ACV,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity,VIEW,Net First Year ACV,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity_cam,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_cam,VIEW,CAM ID,STRING,0,YES
powerbi,salesforce_vf_opportunity_cam,VIEW,Split Percentage,DOUBLE,-,YES
powerbi,salesforce_vf_opportunity_cam,VIEW,Split Approved,BOOLEAN,-,YES
powerbi,salesforce_vf_opportunity_cam,VIEW,Split Approved Date,DATE,-,YES
powerbi,salesforce_vf_opportunity_contact,VIEW,Contact ID,STRING,0,YES
